date,item,buy,sell,repay,prev,balance
2024-02-27,融券(交易單位),21354,16895,1429,266577,260689
2024-02-27,融資(交易單位),313438,324092,10234,7977360,7956472
2024-02-27,融資金額(仟元),16146723,17147564,364382,256076413,254711190
