date,item,buy,sell,repay,prev,balance
2024-01-15,融券(交易單位),12284,21340,2263,288750,295543
2024-01-15,融資(交易單位),241517,212480,4712,7972549,7996874
2024-01-15,融資金額(仟元),12532067,10184132,186323,243706585,245868197
