date,item,buy,sell,repay,prev,balance
2022-04-21,融券(交易單位),42846,40164,5145,338988,331161
2022-04-21,融資(交易單位),313084,287780,6245,8819909,8838968
2022-04-21,融資金額(仟元),9297709,9104488,186147,264434648,264441722
