date,item,buy,sell,repay,prev,balance
2025-09-01,融券(交易單位),23882,23348,2450,287081,284097
2025-09-01,融資(交易單位),329944,367114,6662,7204177,7160345
2025-09-01,融資金額(仟元),19463700,22419603,224381,262327206,259146921
