date,item,buy,sell,repay,prev,balance
2025-09-23,融券(交易單位),33791,34476,3142,315671,313214
2025-09-23,融資(交易單位),369424,322062,7951,7290823,7330234
2025-09-23,融資金額(仟元),18216401,17452063,421413,272458389,272801313
