date,item,buy,sell,repay,prev,balance
2017-09-27,融券(交易單位),23112,42861,5587,488496,502658
2017-09-27,融資(交易單位),231133,221578,5224,8997949,9002280
2017-09-27,融資金額(仟元),5594815,5163164,116747,162268649,162583553
