date,item,buy,sell,repay,prev,balance
2021-11-23,融券(交易單位),33770,30573,13244,593978,577537
2021-11-23,融資(交易單位),414496,474768,5880,9352835,9286683
2021-11-23,融資金額(仟元),13791743,15325074,169474,275351079,273648274
