date,item,buy,sell,repay,prev,balance
2015-06-22,融券(交易單位),31556,46113,3433,378739,389863
2015-06-22,融資(交易單位),312813,318192,5331,10721627,10710918
2015-06-22,融資金額(仟元),6207096,7100939,129100,189430868,188407925
