date,item,buy,sell,repay,prev,balance
2016-05-17,融券(交易單位),39480,37360,385,337324,334819
2016-05-17,融資(交易單位),185724,163956,5240,8525786,8542314
2016-05-17,融資金額(仟元),3437890,3249042,111381,130835617,130913084
