date,item,buy,sell,repay,prev,balance
2018-08-06,融券(交易單位),24494,34589,11929,370488,368654
2018-08-06,融資(交易單位),199069,182972,3149,9043727,9056675
2018-08-06,融資金額(仟元),5830284,5006798,141580,183954233,184636139
