date,item,buy,sell,repay,prev,balance
2019-06-20,融券(交易單位),25014,70316,1975,390429,433756
2019-06-20,融資(交易單位),235703,221061,3600,7119978,7131020
2019-06-20,融資金額(仟元),4830370,5072657,73184,122504543,122189072
