date,item,buy,sell,repay,prev,balance
2020-09-18,融券(交易單位),30121,58669,2002,643559,670105
2020-09-18,融資(交易單位),327252,305584,4992,7658920,7675596
2020-09-18,融資金額(仟元),7053672,6406719,118105,156789269,157318117
