date,item,buy,sell,repay,prev,balance
2016-03-16,融券(交易單位),26301,35470,3397,454525,460297
2016-03-16,融資(交易單位),288472,348136,7731,9004823,8937428
2016-03-16,融資金額(仟元),5844427,6264313,101320,138745211,138224005
