date,item,buy,sell,repay,prev,balance
2016-12-19,融券(交易單位),30839,23790,4893,477957,466015
2016-12-19,融資(交易單位),235996,233270,6637,8689994,8686083
2016-12-19,融資金額(仟元),3941618,3685252,118256,131763201,131901311
