date,item,buy,sell,repay,prev,balance
2016-02-19,融券(交易單位),19842,19520,5975,487459,481162
2016-02-19,融資(交易單位),280809,257314,9817,8996595,9010273
2016-02-19,融資金額(仟元),5500315,4868162,128582,133711073,134214644
