date,item,buy,sell,repay,prev,balance
2015-02-24,融券(交易單位),20376,26754,999,490386,495765
2015-02-24,融資(交易單位),317889,293695,10944,11487146,11500395
2015-02-24,融資金額(仟元),6639159,6519299,127358,202482967,202475469
