date,item,buy,sell,repay,prev,balance
2021-11-19,融券(交易單位),33222,36199,4564,600833,599246
2021-11-19,融資(交易單位),554760,528204,9316,9360708,9377948
2021-11-19,融資金額(仟元),18869376,17495203,184911,274482564,275671826
