date,item,buy,sell,repay,prev,balance
2020-09-30,融券(交易單位),36596,43329,7732,774852,773853
2020-09-30,融資(交易單位),172226,163409,13957,7422447,7417307
2020-09-30,融資金額(仟元),3820340,3872902,237627,152143823,151853634
