date,item,buy,sell,repay,prev,balance
2015-08-31,融券(交易單位),32703,54371,1893,511556,531331
2015-08-31,融資(交易單位),285825,275756,9283,8672856,8673642
2015-08-31,融資金額(仟元),4557413,4267850,161541,126159436,126287458
