date,item,buy,sell,repay,prev,balance
2018-02-08,融券(交易單位),40420,67858,1502,441875,467811
2018-02-08,融資(交易單位),287862,313781,11466,8908075,8870690
2018-02-08,融資金額(仟元),5816845,6506407,358126,167440253,166392565
