date,item,buy,sell,repay,prev,balance
2020-01-13,融券(交易單位),16860,56771,4386,755307,790832
2020-01-13,融資(交易單位),226626,248933,9214,7272798,7241277
2020-01-13,融資金額(仟元),6351646,6501205,281975,142894286,142462752
