date,item,buy,sell,repay,prev,balance
2016-01-27,融券(交易單位),22674,34488,2492,508165,517487
2016-01-27,融資(交易單位),293228,279026,12682,9175925,9177444
2016-01-27,融資金額(仟元),4543255,4522182,209531,137041564,136853106
