date,item,buy,sell,repay,prev,balance
2025-09-17,融券(交易單位),16633,41172,3822,298612,319329
2025-09-17,融資(交易單位),277624,308871,3364,7274671,7240060
2025-09-17,融資金額(仟元),12719220,13551712,154968,265856690,264869230
