date,item,buy,sell,repay,prev,balance
2022-03-14,融券(交易單位),27874,32653,8599,396646,392826
2022-03-14,融資(交易單位),305075,242984,7107,8651865,8706849
2022-03-14,融資金額(仟元),12332384,9434405,239738,265609671,268267912
