date,item,buy,sell,repay,prev,balance
2022-08-01,融券(交易單位),32518,40728,1512,588333,595031
2022-08-01,融資(交易單位),199318,181097,5967,7360148,7372402
2022-08-01,融資金額(仟元),5862396,5452496,260997,190881492,191030394
