date,item,buy,sell,repay,prev,balance
2026-06-01,融券(交易單位),29428,24769,2278,241804,234867
2026-06-01,融資(交易單位),808673,714019,11944,9309243,9391953
2026-06-01,融資金額(仟元),64381057,54038486,923774,556360306,565779103
