date,item,buy,sell,repay,prev,balance
2025-05-02,融券(交易單位),16006,27518,5071,223452,229893
2025-05-02,融資(交易單位),256013,201988,14271,6324018,6363772
2025-05-02,融資金額(仟元),10138925,9963775,493632,209669664,209351182
