date,item,buy,sell,repay,prev,balance
2016-11-11,融券(交易單位),51271,55177,1055,427746,430597
2016-11-11,融資(交易單位),310960,301066,14843,8248377,8243428
2016-11-11,融資金額(仟元),5449910,4835380,289944,125040190,125364776
