date,item,buy,sell,repay,prev,balance
2026-06-25,融券(交易單位),22660,21854,2227,202194,199161
2026-06-25,融資(交易單位),563476,509992,10066,9469029,9512447
2026-06-25,融資金額(仟元),46105143,39734483,2826371,607456271,611000560
