date,item,buy,sell,repay,prev,balance
2018-11-28,融券(交易單位),51182,34205,6954,636656,612725
2018-11-28,融資(交易單位),233197,228382,6489,7311314,7309640
2018-11-28,融資金額(仟元),5261884,5199116,84782,125510541,125488527
