date,item,buy,sell,repay,prev,balance
2022-01-04,融券(交易單位),21816,27031,5871,477111,476455
2022-01-04,融資(交易單位),352609,325497,3942,9366720,9389890
2022-01-04,融資金額(仟元),14215095,12971534,116186,282449467,283576842
