date,item,buy,sell,repay,prev,balance
2015-07-22,融券(交易單位),41495,43503,1916,342334,342426
2015-07-22,融資(交易單位),236936,219402,14831,10420946,10423649
2015-07-22,融資金額(仟元),4534462,4359018,425205,178481681,178231920
