date,item,buy,sell,repay,prev,balance
2024-05-27,融券(交易單位),15993,17940,1008,264187,265126
2024-05-27,融資(交易單位),425320,384364,3856,8623991,8661091
2024-05-27,融資金額(仟元),21943136,17016101,174535,293822343,298574843
