date,item,buy,sell,repay,prev,balance
2023-05-15,融券(交易單位),22225,26403,183,311858,315853
2023-05-15,融資(交易單位),193246,160437,4011,7018797,7047595
2023-05-15,融資金額(仟元),6118236,5190256,138815,174637696,175426860
