date,item,buy,sell,repay,prev,balance
2018-11-14,融券(交易單位),37827,55902,1082,592630,609623
2018-11-14,融資(交易單位),182841,173032,3140,7233298,7239967
2018-11-14,融資金額(仟元),3571961,3248852,162364,123935723,124096468
