date,item,buy,sell,repay,prev,balance
2016-07-22,融券(交易單位),23087,21714,1097,334731,332261
2016-07-22,融資(交易單位),298185,255970,8943,8538495,8571767
2016-07-22,融資金額(仟元),5202218,4297270,127773,130746308,131523483
