date,item,buy,sell,repay,prev,balance
2022-01-26,融券(交易單位),49893,30887,2452,419327,397869
2022-01-26,融資(交易單位),153151,246815,28919,8820630,8698047
2022-01-26,融資金額(仟元),4927307,7727707,1347992,260593406,256445014
