date,item,buy,sell,repay,prev,balance
2022-08-10,融券(交易單位),35754,37481,2478,631859,631108
2022-08-10,融資(交易單位),230062,176157,12625,7410945,7452225
2022-08-10,融資金額(仟元),7134957,4929000,293157,190402068,192314868
