date,item,buy,sell,repay,prev,balance
2021-03-04,融券(交易單位),33551,37038,11820,929364,921031
2021-03-04,融資(交易單位),460222,442394,5549,8881344,8893623
2021-03-04,融資金額(仟元),12290506,10156030,121855,208611375,210623996
