date,item,buy,sell,repay,prev,balance
2024-09-04,融券(交易單位),42512,49909,1688,253869,259578
2024-09-04,融資(交易單位),390335,415486,9757,9396703,9361795
2024-09-04,融資金額(仟元),13508015,17158411,310889,313696428,309735143
