date,item,buy,sell,repay,prev,balance
2024-10-14,融券(交易單位),17847,34228,2460,302228,316149
2024-10-14,融資(交易單位),280507,267042,5032,9418721,9427154
2024-10-14,融資金額(仟元),11708537,11072160,198454,319102025,319539948
