date,item,buy,sell,repay,prev,balance
2023-08-08,融券(交易單位),19643,22684,4832,297926,296135
2023-08-08,融資(交易單位),252983,254096,33079,7669515,7635323
2023-08-08,融資金額(仟元),12825489,12213062,310735,225559048,225860740
