date,item,buy,sell,repay,prev,balance
2026-04-14,融券(交易單位),14205,28436,2312,154475,166394
2026-04-14,融資(交易單位),639734,573862,5499,8326218,8386591
2026-04-14,融資金額(仟元),42071620,35459410,308450,408651307,414955067
