date,item,buy,sell,repay,prev,balance
2022-03-30,融券(交易單位),27211,22417,8365,255924,242765
2022-03-30,融資(交易單位),286680,296535,11147,8785256,8764254
2022-03-30,融資金額(仟元),11061758,10947067,298341,266075724,265892074
