date,item,buy,sell,repay,prev,balance
2018-09-03,融券(交易單位),39163,36394,1986,410291,405536
2018-09-03,融資(交易單位),235813,222339,8164,8778588,8783898
2018-09-03,融資金額(仟元),6155406,6240113,173705,172969010,172710598
