date,item,buy,sell,repay,prev,balance
2022-11-22,融券(交易單位),16841,27409,6645,640414,644337
2022-11-22,融資(交易單位),171272,153617,3807,6732113,6745961
2022-11-22,融資金額(仟元),5458349,5077611,115934,163892375,164157179
