date,item,buy,sell,repay,prev,balance
2022-10-19,融券(交易單位),26002,39549,3285,611815,622077
2022-10-19,融資(交易單位),175747,150229,6002,6674189,6693705
2022-10-19,融資金額(仟元),4926390,4577378,201320,169517149,169664840
