date,item,buy,sell,repay,prev,balance
2024-06-06,融券(交易單位),22337,19629,4669,265031,257654
2024-06-06,融資(交易單位),412063,337368,5695,8779475,8848475
2024-06-06,融資金額(仟元),17490176,16037457,188083,302355018,303619654
