date,item,buy,sell,repay,prev,balance
2022-07-22,融券(交易單位),38249,36703,2593,547614,543475
2022-07-22,融資(交易單位),264085,239035,6790,7320941,7339201
2022-07-22,融資金額(仟元),8929020,8426939,203738,190847336,191145679
