date,item,buy,sell,repay,prev,balance
2018-03-30,融券(交易單位),27720,18319,12535,321637,299701
2018-03-30,融資(交易單位),268579,285722,9403,9148913,9122367
2018-03-30,融資金額(仟元),6837997,6674598,149191,172933431,172947639
