date,item,buy,sell,repay,prev,balance
2023-03-27,融券(交易單位),18539,14663,11270,256959,241813
2023-03-27,融資(交易單位),261867,231851,7258,6945029,6967787
2023-03-27,融資金額(仟元),9170128,8253331,190961,170890016,171615852
