date,item,buy,sell,repay,prev,balance
2015-11-19,融券(交易單位),26636,41757,904,555470,569687
2015-11-19,融資(交易單位),306709,265329,4091,9062601,9099890
2015-11-19,融資金額(仟元),6553208,6071954,119416,145001426,145363264
