date,item,buy,sell,repay,prev,balance
2025-01-16,融券(交易單位),19799,28420,1595,302765,309791
2025-01-16,融資(交易單位),163015,197642,9567,8363540,8319346
2025-01-16,融資金額(仟元),8576642,10501776,341459,314732891,312466298
