date,item,buy,sell,repay,prev,balance
2019-03-28,融券(交易單位),31846,34251,5351,580255,577309
2019-03-28,融資(交易單位),196800,205321,4349,7366459,7353589
2019-03-28,融資金額(仟元),3798620,3982620,95234,128258693,127979459
