date,item,buy,sell,repay,prev,balance
2016-04-19,融券(交易單位),21403,32130,1921,245191,253997
2016-04-19,融資(交易單位),235999,207832,14239,8911981,8925908
2016-04-19,融資金額(仟元),5084131,4523048,189035,138781855,139153903
