date,item,buy,sell,repay,prev,balance
2018-12-10,融券(交易單位),48432,55108,821,556066,561921
2018-12-10,融資(交易單位),211414,197940,4173,7383439,7392740
2018-12-10,融資金額(仟元),4087870,4033239,120638,128341870,128275862
