date,item,buy,sell,repay,prev,balance
2020-04-14,融券(交易單位),22078,75431,672,523196,575877
2020-04-14,融資(交易單位),371836,348603,8225,5669301,5684309
2020-04-14,融資金額(仟元),7660128,6830427,99270,96541564,97271995
