date,item,buy,sell,repay,prev,balance
2017-05-23,融券(交易單位),18267,21529,6908,393600,389954
2017-05-23,融資(交易單位),206647,249590,4978,8675399,8627478
2017-05-23,融資金額(仟元),4394111,4766208,100320,141778600,141306183
