date,item,buy,sell,repay,prev,balance
2015-01-06,融券(交易單位),49293,42807,2852,567934,558596
2015-01-06,融資(交易單位),481077,411912,8991,11543016,11603190
2015-01-06,融資金額(仟元),8879741,7142090,146856,205348622,206939417
