date,item,buy,sell,repay,prev,balance
2020-06-23,融券(交易單位),39999,25734,5349,818614,799000
2020-06-23,融資(交易單位),303188,267209,5640,6314990,6345329
2020-06-23,融資金額(仟元),8403498,7822363,192437,122805591,123194289
