date,item,buy,sell,repay,prev,balance
2023-11-08,融券(交易單位),18423,20483,1315,326587,327332
2023-11-08,融資(交易單位),247954,213425,3303,7479771,7510997
2023-11-08,融資金額(仟元),11807946,10288744,104393,224720088,226134896
