date,item,buy,sell,repay,prev,balance
2021-07-19,融券(交易單位),26562,36866,3804,410075,416575
2021-07-19,融資(交易單位),532278,442051,1719,9720064,9808572
2021-07-19,融資金額(仟元),21651203,17333364,79080,295688796,299927555
