date,item,buy,sell,repay,prev,balance
2021-05-27,融券(交易單位),33182,46589,4365,523909,532951
2021-05-27,融資(交易單位),543619,485786,3413,8503672,8558092
2021-05-27,融資金額(仟元),16312890,14980686,115661,225719102,226935645
