date,item,buy,sell,repay,prev,balance
2018-07-13,融券(交易單位),28686,26445,2634,326702,321827
2018-07-13,融資(交易單位),266875,243883,7882,9041088,9056198
2018-07-13,融資金額(仟元),7679740,7432251,124284,184390782,184513987
